万得代码,交易所代码,自然日,时间,成交价,成交量,成交额,成交笔数,IOPV,成交标志,BS标志,当日累计成交量,当日成交额,最高价,最低价,开盘价,前收盘,申卖价1,申卖价2,申卖价3,申卖价4,申卖价5,申卖价6,申卖价7,申卖价8,申卖价9,申卖价10,申卖量1,申卖量2,申卖量3,申卖量4,申卖量5,申卖量6,申卖量7,申卖量8,申卖量9,申卖量10,申买价1,申买价2,申买价3,申买价4,申买价5,申买价6,申买价7,申买价8,申买价9,申买价10,申买量1,申买量2,申买量3,申买量4,申买量5,申买量6,申买量7,申买量8,申买量9,申买量10,加权平均叫卖价,加权平均叫买价,叫卖总量,叫买总量,不加权指数,品种总数,上涨品种数,下跌品种数,持平品种数,
600000.SH,600000,20210104,91516000,0,0,0,0,0,,,0,0,0,0,0,96800,97100,0,0,0,0,0,0,0,0,0,116900,0,0,0,0,0,0,0,0,0,97100,0,0,0,0,0,0,0,0,0,116900,93000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20210104,91524000,0,0,0,0,0,,,0,0,0,0,0,96800,97100,0,0,0,0,0,0,0,0,0,116900,0,0,0,0,0,0,0,0,0,97100,0,0,0,0,0,0,0,0,0,116900,93000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20210104,91528000,0,0,0,0,0,,,0,0,0,0,0,96800,97100,0,0,0,0,0,0,0,0,0,116900,0,0,0,0,0,0,0,0,0,97100,0,0,0,0,0,0,0,0,0,116900,93100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20210104,91537000,0,0,0,0,0,,,0,0,0,0,0,96800,97100,0,0,0,0,0,0,0,0,0,116900,0,0,0,0,0,0,0,0,0,97100,0,0,0,0,0,0,0,0,0,116900,110300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20210104,91540000,0,0,0,0,0,,,0,0,0,0,0,96800,97100,0,0,0,0,0,0,0,0,0,127900,0,0,0,0,0,0,0,0,0,97100,0,0,0,0,0,0,0,0,0,127900,99200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20210104,91552000,0,0,0,0,0,,,0,0,0,0,0,96800,97100,0,0,0,0,0,0,0,0,0,127900,0,0,0,0,0,0,0,0,0,97100,0,0,0,0,0,0,0,0,0,127900,99300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20210104,91601000,0,0,0,0,0,,,0,0,0,0,0,96800,97100,0,0,0,0,0,0,0,0,0,128700,0,0,0,0,0,0,0,0,0,97100,0,0,0,0,0,0,0,0,0,128700,98500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20210104,91607000,0,0,0,0,0,,,0,0,0,0,0,96800,97100,0,0,0,0,0,0,0,0,0,128700,0,0,0,0,0,0,0,0,0,97100,0,0,0,0,0,0,0,0,0,128700,100700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20210104,91610000,0,0,0,0,0,,,0,0,0,0,0,96800,97100,0,0,0,0,0,0,0,0,0,128700,0,0,0,0,0,0,0,0,0,97100,0,0,0,0,0,0,0,0,0,128700,100800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20210104,91624000,0,0,0,0,0,,,0,0,0,0,0,96800,97100,0,0,0,0,0,0,0,0,0,128700,0,0,0,0,0,0,0,0,0,97100,0,0,0,0,0,0,0,0,0,128700,100800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20210104,91643000,0,0,0,0,0,,,0,0,0,0,0,96800,97100,0,0,0,0,0,0,0,0,0,129200,0,0,0,0,0,0,0,0,0,97100,0,0,0,0,0,0,0,0,0,129200,100300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20210104,91646000,0,0,0,0,0,,,0,0,0,0,0,96800,97100,0,0,0,0,0,0,0,0,0,133200,0,0,0,0,0,0,0,0,0,97100,0,0,0,0,0,0,0,0,0,133200,96300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20210104,91652000,0,0,0,0,0,,,0,0,0,0,0,96800,97100,0,0,0,0,0,0,0,0,0,141586,0,0,0,0,0,0,0,0,0,97100,0,0,0,0,0,0,0,0,0,141586,90114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20210104,91655000,0,0,0,0,0,,,0,0,0,0,0,96800,97100,0,0,0,0,0,0,0,0,0,141586,0,0,0,0,0,0,0,0,0,97100,0,0,0,0,0,0,0,0,0,141586,92514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20210104,91704000,0,0,0,0,0,,,0,0,0,0,0,96800,97100,0,0,0,0,0,0,0,0,0,141586,0,0,0,0,0,0,0,0,0,97100,0,0,0,0,0,0,0,0,0,141586,93214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20210104,91707000,0,0,0,0,0,,,0,0,0,0,0,96800,97100,0,0,0,0,0,0,0,0,0,141286,0,0,0,0,0,0,0,0,0,97100,0,0,0,0,0,0,0,0,0,141286,93514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20210104,91713000,0,0,0,0,0,,,0,0,0,0,0,96800,97100,0,0,0,0,0,0,0,0,0,141786,0,0,0,0,0,0,0,0,0,97100,0,0,0,0,0,0,0,0,0,141786,93014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20210104,91727000,0,0,0,0,0,,,0,0,0,0,0,96800,97100,0,0,0,0,0,0,0,0,0,141786,0,0,0,0,0,0,0,0,0,97100,0,0,0,0,0,0,0,0,0,141786,93014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20210104,91731000,0,0,0,0,0,,,0,0,0,0,0,96800,97100,0,0,0,0,0,0,0,0,0,141786,0,0,0,0,0,0,0,0,0,97100,0,0,0,0,0,0,0,0,0,141786,93114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20210104,91734000,0,0,0,0,0,,,0,0,0,0,0,96800,97100,0,0,0,0,0,0,0,0,0,142086,0,0,0,0,0,0,0,0,0,97100,0,0,0,0,0,0,0,0,0,142086,94914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20210104,91740000,0,0,0,0,0,,,0,0,0,0,0,96800,97100,0,0,0,0,0,0,0,0,0,142086,0,0,0,0,0,0,0,0,0,97100,0,0,0,0,0,0,0,0,0,142086,95114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20210104,91758000,0,0,0,0,0,,,0,0,0,0,0,96800,97100,0,0,0,0,0,0,0,0,0,143386,0,0,0,0,0,0,0,0,0,97100,0,0,0,0,0,0,0,0,0,143386,93814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20210104,91804000,0,0,0,0,0,,,0,0,0,0,0,96800,97100,0,0,0,0,0,0,0,0,0,145386,0,0,0,0,0,0,0,0,0,97100,0,0,0,0,0,0,0,0,0,145386,91814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20210104,91807000,0,0,0,0,0,,,0,0,0,0,0,96800,97100,0,0,0,0,0,0,0,0,0,145386,0,0,0,0,0,0,0,0,0,97100,0,0,0,0,0,0,0,0,0,145386,93614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20210104,91813000,0,0,0,0,0,,,0,0,0,0,0,96800,97100,0,0,0,0,0,0,0,0,0,156386,0,0,0,0,0,0,0,0,0,97100,0,0,0,0,0,0,0,0,0,156386,82614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20210104,91816000,0,0,0,0,0,,,0,0,0,0,0,96800,97100,0,0,0,0,0,0,0,0,0,156686,0,0,0,0,0,0,0,0,0,97100,0,0,0,0,0,0,0,0,0,156686,82614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20210104,91827000,0,0,0,0,0,,,0,0,0,0,0,96800,97100,0,0,0,0,0,0,0,0,0,156686,0,0,0,0,0,0,0,0,0,97100,0,0,0,0,0,0,0,0,0,156686,82614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20210104,91831000,0,0,0,0,0,,,0,0,0,0,0,96800,97100,0,0,0,0,0,0,0,0,0,160686,0,0,0,0,0,0,0,0,0,97100,0,0,0,0,0,0,0,0,0,160686,79614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20210104,91849000,0,0,0,0,0,,,0,0,0,0,0,96800,97100,0,0,0,0,0,0,0,0,0,174039,0,0,0,0,0,0,0,0,0,97100,0,0,0,0,0,0,0,0,0,174039,66261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20210104,91852000,0,0,0,0,0,,,0,0,0,0,0,96800,97100,0,0,0,0,0,0,0,0,0,174039,0,0,0,0,0,0,0,0,0,97100,0,0,0,0,0,0,0,0,0,174039,66661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20210104,91907000,0,0,0,0,0,,,0,0,0,0,0,96800,97100,0,0,0,0,0,0,0,0,0,219539,0,0,0,0,0,0,0,0,0,97100,0,0,0,0,0,0,0,0,0,219539,46161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20210104,91913000,0,0,0,0,0,,,0,0,0,0,0,96800,96800,0,0,0,0,0,0,0,0,0,117039,0,0,0,0,0,0,0,0,0,96800,0,0,0,0,0,0,0,0,0,117039,104061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20210104,91916000,0,0,0,0,0,,,0,0,0,0,0,96800,96800,0,0,0,0,0,0,0,0,0,117039,0,0,0,0,0,0,0,0,0,96800,0,0,0,0,0,0,0,0,0,117039,99961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20210104,91922000,0,0,0,0,0,,,0,0,0,0,0,96800,96800,0,0,0,0,0,0,0,0,0,117039,0,0,0,0,0,0,0,0,0,96800,0,0,0,0,0,0,0,0,0,117039,98861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20210104,91925000,0,0,0,0,0,,,0,0,0,0,0,96800,96800,0,0,0,0,0,0,0,0,0,117039,0,0,0,0,0,0,0,0,0,96800,0,0,0,0,0,0,0,0,0,117039,97361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20210104,91927000,0,0,0,0,0,,,0,0,0,0,0,96800,96800,0,0,0,0,0,0,0,0,0,117039,0,0,0,0,0,0,0,0,0,96800,0,0,0,0,0,0,0,0,0,117039,97361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20210104,91928000,0,0,0,0,0,,,0,0,0,0,0,96800,96800,0,0,0,0,0,0,0,0,0,117039,0,0,0,0,0,0,0,0,0,96800,0,0,0,0,0,0,0,0,0,117039,97061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20210104,91931000,0,0,0,0,0,,,0,0,0,0,0,96800,96800,0,0,0,0,0,0,0,0,0,117039,0,0,0,0,0,0,0,0,0,96800,0,0,0,0,0,0,0,0,0,117039,98561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20210104,91937000,0,0,0,0,0,,,0,0,0,0,0,96800,96800,0,0,0,0,0,0,0,0,0,117039,0,0,0,0,0,0,0,0,0,96800,0,0,0,0,0,0,0,0,0,117039,98261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20210104,91940000,0,0,0,0,0,,,0,0,0,0,0,96800,96800,0,0,0,0,0,0,0,0,0,117039,0,0,0,0,0,0,0,0,0,96800,0,0,0,0,0,0,0,0,0,117039,103261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20210104,91943000,0,0,0,0,0,,,0,0,0,0,0,96800,96800,0,0,0,0,0,0,0,0,0,117039,0,0,0,0,0,0,0,0,0,96800,0,0,0,0,0,0,0,0,0,117039,103861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20210104,91946000,0,0,0,0,0,,,0,0,0,0,0,96800,96800,0,0,0,0,0,0,0,0,0,117039,0,0,0,0,0,0,0,0,0,96800,0,0,0,0,0,0,0,0,0,117039,104061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20210104,91955000,0,0,0,0,0,,,0,0,0,0,0,96800,96800,0,0,0,0,0,0,0,0,0,117039,0,0,0,0,0,0,0,0,0,96800,0,0,0,0,0,0,0,0,0,117039,103661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20210104,91958000,0,0,0,0,0,,,0,0,0,0,0,96800,96800,0,0,0,0,0,0,0,0,0,217039,0,0,0,0,0,0,0,0,0,96800,0,0,0,0,0,0,0,0,0,217039,4261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20210104,92001000,0,0,0,0,0,,,0,0,0,0,0,96800,96800,0,0,0,0,0,0,0,0,0,223336,0,0,0,0,0,0,0,0,0,96800,0,0,0,0,0,0,0,0,0,223336,5564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20210104,92004000,0,0,0,0,0,,,0,0,0,0,0,96800,96800,0,0,0,0,0,0,0,0,0,231336,0,0,0,0,0,0,0,0,0,96800,0,0,0,0,0,0,0,0,0,231336,1264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20210104,92010000,0,0,0,0,0,,,0,0,0,0,0,96800,96800,0,0,0,0,0,0,0,0,0,231436,0,0,0,0,0,0,0,0,0,96800,0,0,0,0,0,0,0,0,0,231436,1164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20210104,92019000,0,0,0,0,0,,,0,0,0,0,0,96800,96800,0,0,0,0,0,0,0,0,0,231436,0,0,0,0,0,0,0,0,0,96800,0,0,0,0,0,0,0,0,0,231436,1464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20210104,92027000,0,0,0,0,0,,,0,0,0,0,0,96800,96800,0,0,0,0,0,0,0,0,0,231436,0,0,0,0,0,0,0,0,0,96800,0,0,0,0,0,0,0,0,0,231436,1464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20210104,92031000,0,0,0,0,0,,,0,0,0,0,0,96800,96800,0,0,0,0,0,0,0,0,0,231436,0,0,0,0,0,0,0,0,0,96800,0,0,0,0,0,0,0,0,0,231436,6464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20210104,92043000,0,0,0,0,0,,,0,0,0,0,0,96800,96700,0,0,0,0,0,0,0,0,0,238900,39036,0,0,0,0,0,0,0,0,96700,0,0,0,0,0,0,0,0,0,238900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20210104,92046000,0,0,0,0,0,,,0,0,0,0,0,96800,96700,0,0,0,0,0,0,0,0,0,246500,34436,0,0,0,0,0,0,0,0,96700,0,0,0,0,0,0,0,0,0,246500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20210104,92055000,0,0,0,0,0,,,0,0,0,0,0,96800,96700,0,0,0,0,0,0,0,0,0,247500,33436,0,0,0,0,0,0,0,0,96700,0,0,0,0,0,0,0,0,0,247500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20210104,92101000,0,0,0,0,0,,,0,0,0,0,0,96800,96700,0,0,0,0,0,0,0,0,0,254100,26836,0,0,0,0,0,0,0,0,96700,0,0,0,0,0,0,0,0,0,254100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20210104,92116000,0,0,0,0,0,,,0,0,0,0,0,96800,96700,0,0,0,0,0,0,0,0,0,256100,24836,0,0,0,0,0,0,0,0,96700,0,0,0,0,0,0,0,0,0,256100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20210104,92119000,0,0,0,0,0,,,0,0,0,0,0,96800,96700,0,0,0,0,0,0,0,0,0,256500,24436,0,0,0,0,0,0,0,0,96700,0,0,0,0,0,0,0,0,0,256500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20210104,92125000,0,0,0,0,0,,,0,0,0,0,0,96800,96700,0,0,0,0,0,0,0,0,0,258600,22336,0,0,0,0,0,0,0,0,96700,0,0,0,0,0,0,0,0,0,258600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20210104,92127000,0,0,0,0,0,,,0,0,0,0,0,96800,96700,0,0,0,0,0,0,0,0,0,258600,22336,0,0,0,0,0,0,0,0,96700,0,0,0,0,0,0,0,0,0,258600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20210104,92128000,0,0,0,0,0,,,0,0,0,0,0,96800,96700,0,0,0,0,0,0,0,0,0,258600,42336,0,0,0,0,0,0,0,0,96700,0,0,0,0,0,0,0,0,0,258600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20210104,92131000,0,0,0,0,0,,,0,0,0,0,0,96800,96700,0,0,0,0,0,0,0,0,0,268600,232336,0,0,0,0,0,0,0,0,96700,0,0,0,0,0,0,0,0,0,268600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20210104,92134000,0,0,0,0,0,,,0,0,0,0,0,96800,96700,0,0,0,0,0,0,0,0,0,268700,232236,0,0,0,0,0,0,0,0,96700,0,0,0,0,0,0,0,0,0,268700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20210104,92140000,0,0,0,0,0,,,0,0,0,0,0,96800,96700,0,0,0,0,0,0,0,0,0,268700,232736,0,0,0,0,0,0,0,0,96700,0,0,0,0,0,0,0,0,0,268700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20210104,92149000,0,0,0,0,0,,,0,0,0,0,0,96800,96700,0,0,0,0,0,0,0,0,0,268700,242736,0,0,0,0,0,0,0,0,96700,0,0,0,0,0,0,0,0,0,268700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20210104,92204000,0,0,0,0,0,,,0,0,0,0,0,96800,96700,0,0,0,0,0,0,0,0,0,268700,245736,0,0,0,0,0,0,0,0,96700,0,0,0,0,0,0,0,0,0,268700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20210104,92207000,0,0,0,0,0,,,0,0,0,0,0,96800,96700,0,0,0,0,0,0,0,0,0,268700,247736,0,0,0,0,0,0,0,0,96700,0,0,0,0,0,0,0,0,0,268700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20210104,92216000,0,0,0,0,0,,,0,0,0,0,0,96800,96700,0,0,0,0,0,0,0,0,0,268700,251036,0,0,0,0,0,0,0,0,96700,0,0,0,0,0,0,0,0,0,268700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20210104,92219000,0,0,0,0,0,,,0,0,0,0,0,96800,96700,0,0,0,0,0,0,0,0,0,268700,251236,0,0,0,0,0,0,0,0,96700,0,0,0,0,0,0,0,0,0,268700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20210104,92222000,0,0,0,0,0,,,0,0,0,0,0,96800,96700,0,0,0,0,0,0,0,0,0,276400,243536,0,0,0,0,0,0,0,0,96700,0,0,0,0,0,0,0,0,0,276400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20210104,92225000,0,0,0,0,0,,,0,0,0,0,0,96800,96700,0,0,0,0,0,0,0,0,0,276400,260136,0,0,0,0,0,0,0,0,96700,0,0,0,0,0,0,0,0,0,276400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20210104,92227000,0,0,0,0,0,,,0,0,0,0,0,96800,96700,0,0,0,0,0,0,0,0,0,276400,260136,0,0,0,0,0,0,0,0,96700,0,0,0,0,0,0,0,0,0,276400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20210104,92231000,0,0,0,0,0,,,0,0,0,0,0,96800,96700,0,0,0,0,0,0,0,0,0,276500,261236,0,0,0,0,0,0,0,0,96700,0,0,0,0,0,0,0,0,0,276500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20210104,92240000,0,0,0,0,0,,,0,0,0,0,0,96800,96700,0,0,0,0,0,0,0,0,0,276500,264336,0,0,0,0,0,0,0,0,96700,0,0,0,0,0,0,0,0,0,276500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20210104,92243000,0,0,0,0,0,,,0,0,0,0,0,96800,96700,0,0,0,0,0,0,0,0,0,276500,314336,0,0,0,0,0,0,0,0,96700,0,0,0,0,0,0,0,0,0,276500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20210104,92249000,0,0,0,0,0,,,0,0,0,0,0,96800,96700,0,0,0,0,0,0,0,0,0,276900,363936,0,0,0,0,0,0,0,0,96700,0,0,0,0,0,0,0,0,0,276900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20210104,92252000,0,0,0,0,0,,,0,0,0,0,0,96800,96700,0,0,0,0,0,0,0,0,0,276900,368936,0,0,0,0,0,0,0,0,96700,0,0,0,0,0,0,0,0,0,276900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20210104,92301000,0,0,0,0,0,,,0,0,0,0,0,96800,96700,0,0,0,0,0,0,0,0,0,276900,373236,0,0,0,0,0,0,0,0,96700,0,0,0,0,0,0,0,0,0,276900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20210104,92310000,0,0,0,0,0,,,0,0,0,0,0,96800,96600,0,0,0,0,0,0,0,0,0,276936,0,0,0,0,0,0,0,0,0,96600,0,0,0,0,0,0,0,0,0,276936,11264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20210104,92316000,0,0,0,0,0,,,0,0,0,0,0,96800,96600,0,0,0,0,0,0,0,0,0,278936,0,0,0,0,0,0,0,0,0,96600,0,0,0,0,0,0,0,0,0,278936,9264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20210104,92322000,0,0,0,0,0,,,0,0,0,0,0,96800,96500,0,0,0,0,0,0,0,0,0,304100,66536,0,0,0,0,0,0,0,0,96500,0,0,0,0,0,0,0,0,0,304100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20210104,92325000,0,0,0,0,0,,,0,0,0,0,0,96800,96500,0,0,0,0,0,0,0,0,0,304600,73036,0,0,0,0,0,0,0,0,96500,0,0,0,0,0,0,0,0,0,304600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20210104,92327000,0,0,0,0,0,,,0,0,0,0,0,96800,96500,0,0,0,0,0,0,0,0,0,304600,73036,0,0,0,0,0,0,0,0,96500,0,0,0,0,0,0,0,0,0,304600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
